img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
194,scene0574_01,door,5,,4
194,scene0574_01,door,7,256.0,4
194,scene0574_01,cabinet,4,106.0,3
195,scene0574_02,sink,0,622.0,3
195,scene0574_02,cabinet,1,186.0,2
195,scene0574_02,otherfurniture,2,465.0,4
195,scene0574_02,otherfurniture,3,432.0,4
195,scene0574_02,otherfurniture,7,458.0,4
195,scene0574_02,otherfurniture,9,429.0,4
195,scene0574_02,door,4,,4
195,scene0574_02,door,5,422.0,4
195,scene0574_02,door,6,,4
195,scene0574_02,table,8,739.0,4
196,scene0575_00,chair,0,244.0,3
196,scene0575_00,chair,1,259.0,3
196,scene0575_00,chair,2,246.0,3
196,scene0575_00,chair,3,243.0,3
196,scene0575_00,chair,4,250.0,3
196,scene0575_00,chair,5,282.0,3
196,scene0575_00,chair,6,247.0,3
196,scene0575_00,chair,7,237.0,3
196,scene0575_00,chair,8,275.0,3
196,scene0575_00,chair,9,251.0,3
196,scene0575_00,otherfurniture,10,520.0,4
196,scene0575_00,table,11,,2
196,scene0575_00,door,12,499.0,4
196,scene0575_00,window,13,1022.0,3
197,scene0575_01,window,0,,3
197,scene0575_01,chair,1,250.0,2
197,scene0575_01,chair,2,221.0,2
197,scene0575_01,chair,3,242.0,3
197,scene0575_01,chair,4,216.0,3
197,scene0575_01,chair,5,228.0,3
197,scene0575_01,chair,6,225.0,3
197,scene0575_01,chair,7,232.0,3
197,scene0575_01,chair,8,240.0,3
197,scene0575_01,chair,9,237.0,3
197,scene0575_01,chair,10,213.0,3
197,scene0575_01,otherfurniture,11,467.0,4
197,scene0575_01,door,12,422.0,4
197,scene0575_01,table,13,808.0,3
198,scene0575_02,chair,0,231.0,3
198,scene0575_02,chair,1,223.0,2
198,scene0575_02,chair,2,216.0,2
198,scene0575_02,chair,3,203.0,2
198,scene0575_02,chair,8,219.0,3
198,scene0575_02,chair,9,227.0,3
198,scene0575_02,chair,10,246.0,3
198,scene0575_02,chair,11,218.0,3
198,scene0575_02,chair,12,209.0,3
198,scene0575_02,chair,13,230.0,2
198,scene0575_02,otherfurniture,4,457.0,4
198,scene0575_02,table,5,783.0,3
198,scene0575_02,door,6,435.0,4
198,scene0575_02,window,7,894.0,4
199,scene0578_00,chair,0,198.0,3
199,scene0578_00,chair,1,216.0,3
199,scene0578_00,chair,2,218.0,3
199,scene0578_00,chair,3,205.0,3
199,scene0578_00,window,4,,4
199,scene0578_00,window,8,,4
199,scene0578_00,window,10,757.0,4
199,scene0578_00,table,5,,3
199,scene0578_00,table,6,701.0,3
199,scene0578_00,door,7,378.0,4
199,scene0578_00,otherfurniture,9,419.0,4
200,scene0578_01,chair,0,200.0,3
200,scene0578_01,chair,1,187.0,3
200,scene0578_01,chair,2,197.0,3
200,scene0578_01,chair,9,186.0,3
200,scene0578_01,table,3,664.0,4
200,scene0578_01,table,4,645.0,3
200,scene0578_01,door,5,345.0,4
200,scene0578_01,otherfurniture,6,394.0,4
200,scene0578_01,window,7,772.0,4
200,scene0578_01,window,8,735.0,4
201,scene0578_02,chair,0,191.0,3
201,scene0578_02,chair,1,168.0,3
201,scene0578_02,chair,2,182.0,3
201,scene0578_02,chair,3,171.0,3
201,scene0578_02,otherfurniture,4,359.0,4
201,scene0578_02,table,5,623.0,3
201,scene0578_02,desk,6,293.0,4
201,scene0578_02,door,7,313.0,4
201,scene0578_02,window,8,,4
201,scene0578_02,window,9,691.0,4
202,scene0580_00,window,0,787.0,4
202,scene0580_00,bookshelf,1,125.0,3
202,scene0580_00,curtain,2,,3
202,scene0580_00,chair,3,176.0,4
202,scene0580_00,bed,4,72.0,3
202,scene0580_00,table,5,686.0,3
202,scene0580_00,otherfurniture,6,,4
202,scene0580_00,door,7,,4
202,scene0580_00,door,8,371.0,4
203,scene0580_01,bed,0,78.0,2
203,scene0580_01,bookshelf,1,134.0,3
203,scene0580_01,curtain,2,305.0,3
203,scene0580_01,cabinet,3,,3
203,scene0580_01,chair,4,203.0,3
203,scene0580_01,window,5,822.0,4
203,scene0580_01,table,6,,3
203,scene0580_01,otherfurniture,7,,3
203,scene0580_01,door,8,410.0,4
203,scene0580_01,door,9,429.0,4
204,scene0583_00,door,0,378.0,4
204,scene0583_00,door,1,414.0,2
204,scene0583_00,door,3,396.0,4
204,scene0583_00,door,5,404.0,3
204,scene0583_00,door,6,393.0,1
204,scene0583_00,toilet,2,781.0,4
204,scene0583_00,cabinet,4,146.0,3
204,scene0583_00,picture,7,,4
204,scene0583_00,otherfurniture,8,460.0,3
204,scene0583_00,sink,9,,3
204,scene0583_00,window,10,822.0,4
204,scene0583_00,showercurtain,11,,3
204,scene0583_00,bathtub,12,,3
205,scene0583_01,window,0,987.0,4
205,scene0583_01,showercurtain,1,736.0,3
205,scene0583_01,cabinet,2,226.0,3
205,scene0583_01,door,3,469.0,2
205,scene0583_01,door,4,477.0,1
205,scene0583_01,picture,5,,3
205,scene0583_01,sink,6,,2
205,scene0583_01,otherfurniture,7,,3
205,scene0583_01,toilet,8,916.0,3
205,scene0583_01,bathtub,9,,4
206,scene0583_02,window,0,901.0,4
206,scene0583_02,showercurtain,1,,3
206,scene0583_02,toilet,2,865.0,3
206,scene0583_02,door,3,435.0,2
206,scene0583_02,door,6,433.0,1
206,scene0583_02,sink,4,706.0,3
206,scene0583_02,sink,9,676.0,2
206,scene0583_02,bathtub,5,1.0,3
206,scene0583_02,picture,7,536.0,3
206,scene0583_02,otherfurniture,8,,3
207,scene0591_00,sofa,0,609.0,3
207,scene0591_00,chair,1,193.0,3
207,scene0591_00,chair,2,,3
207,scene0591_00,cabinet,3,156.0,4
207,scene0591_00,cabinet,5,136.0,4
207,scene0591_00,cabinet,10,,4
207,scene0591_00,cabinet,12,143.0,4
207,scene0591_00,cabinet,13,147.0,4
207,scene0591_00,desk,4,296.0,3
207,scene0591_00,desk,9,325.0,3
207,scene0591_00,door,6,356.0,4
207,scene0591_00,bookshelf,7,104.0,4
207,scene0591_00,otherfurniture,8,373.0,4
207,scene0591_00,window,11,736.0,3
208,scene0591_01,sofa,0,760.0,3
208,scene0591_01,window,1,886.0,4
208,scene0591_01,chair,2,244.0,3
208,scene0591_01,chair,3,233.0,3
208,scene0591_01,cabinet,4,,4
208,scene0591_01,cabinet,7,192.0,3
208,scene0591_01,cabinet,8,203.0,3
208,scene0591_01,cabinet,9,159.0,4
208,scene0591_01,cabinet,13,189.0,4
208,scene0591_01,door,5,428.0,4
208,scene0591_01,desk,6,381.0,2
208,scene0591_01,desk,12,394.0,3
208,scene0591_01,otherfurniture,10,463.0,4
208,scene0591_01,otherfurniture,11,481.0,4
209,scene0591_02,bookshelf,0,145.0,4
209,scene0591_02,bookshelf,15,105.0,4
209,scene0591_02,otherfurniture,1,451.0,4
209,scene0591_02,otherfurniture,2,476.0,4
209,scene0591_02,sofa,3,700.0,3
209,scene0591_02,cabinet,4,170.0,4
209,scene0591_02,cabinet,7,173.0,4
209,scene0591_02,cabinet,8,165.0,4
209,scene0591_02,cabinet,12,153.0,4
209,scene0591_02,cabinet,14,,4
209,scene0591_02,chair,5,232.0,3
209,scene0591_02,chair,6,239.0,3
209,scene0591_02,door,9,444.0,4
209,scene0591_02,window,10,874.0,4
209,scene0591_02,desk,11,390.0,3
209,scene0591_02,desk,13,359.0,3
210,scene0593_00,cabinet,0,172.0,3
210,scene0593_00,cabinet,4,214.0,3
210,scene0593_00,cabinet,6,205.0,4
210,scene0593_00,cabinet,7,165.0,3
210,scene0593_00,window,1,945.0,4
210,scene0593_00,window,2,962.0,4
210,scene0593_00,otherfurniture,3,519.0,3
210,scene0593_00,otherfurniture,9,495.0,4
210,scene0593_00,table,5,863.0,3
210,scene0593_00,sofa,8,802.0,3
210,scene0593_00,door,10,460.0,4
210,scene0593_00,door,11,,3
211,scene0593_01,door,0,447.0,4
211,scene0593_01,door,7,,3
211,scene0593_01,sofa,1,767.0,3
211,scene0593_01,cabinet,2,180.0,4
211,scene0593_01,cabinet,3,201.0,3
211,scene0593_01,cabinet,4,181.0,4
211,scene0593_01,cabinet,8,,4
211,scene0593_01,otherfurniture,5,503.0,3
211,scene0593_01,otherfurniture,6,474.0,4
211,scene0593_01,window,9,930.0,4
211,scene0593_01,window,10,905.0,4
211,scene0593_01,table,11,,3
212,scene0595_00,otherfurniture,0,324.0,3
212,scene0595_00,otherfurniture,1,326.0,3
212,scene0595_00,table,2,,3
212,scene0595_00,picture,3,,4
213,scene0598_00,bookshelf,0,146.0,4
213,scene0598_00,table,1,786.0,3
213,scene0598_00,table,8,797.0,3
213,scene0598_00,chair,2,216.0,3
213,scene0598_00,chair,3,244.0,3
213,scene0598_00,chair,4,227.0,3
213,scene0598_00,chair,5,234.0,3
213,scene0598_00,chair,6,200.0,4
213,scene0598_00,chair,7,239.0,4
213,scene0598_00,window,9,888.0,4
213,scene0598_00,window,10,890.0,4
214,scene0598_01,table,0,526.0,3
214,scene0598_01,table,1,531.0,3
214,scene0598_01,chair,2,166.0,3
214,scene0598_01,chair,3,156.0,3
214,scene0598_01,chair,4,153.0,3
214,scene0598_01,chair,5,142.0,3
214,scene0598_01,chair,9,154.0,4
214,scene0598_01,chair,10,169.0,4
214,scene0598_01,door,6,296.0,4
214,scene0598_01,otherfurniture,7,,3
214,scene0598_01,otherfurniture,8,,3
215,scene0598_02,bookshelf,0,36.0,3
215,scene0598_02,bookshelf,1,51.0,1
216,scene0599_00,otherfurniture,0,467.0,4
216,scene0599_00,table,1,740.0,3
216,scene0599_00,door,2,381.0,3
216,scene0599_00,door,3,381.0,3
216,scene0599_00,window,4,830.0,2
216,scene0599_00,window,5,802.0,4
216,scene0599_00,chair,6,204.0,3
216,scene0599_00,chair,7,192.0,3
216,scene0599_00,chair,8,200.0,3
216,scene0599_00,chair,9,222.0,3
216,scene0599_00,chair,10,225.0,3
216,scene0599_00,chair,11,209.0,3
216,scene0599_00,chair,12,228.0,3
216,scene0599_00,chair,13,218.0,3
216,scene0599_00,chair,14,210.0,4
217,scene0599_01,chair,0,245.0,3
217,scene0599_01,chair,1,200.0,3
217,scene0599_01,chair,2,206.0,3
217,scene0599_01,chair,3,232.0,3
217,scene0599_01,chair,4,216.0,3
217,scene0599_01,chair,5,214.0,3
217,scene0599_01,chair,6,210.0,4
217,scene0599_01,chair,7,216.0,3
217,scene0599_01,chair,8,208.0,3
217,scene0599_01,table,9,792.0,3
217,scene0599_01,door,10,426.0,4
217,scene0599_01,door,13,415.0,3
217,scene0599_01,otherfurniture,11,459.0,4
217,scene0599_01,window,12,854.0,4
217,scene0599_01,window,14,888.0,4
218,scene0599_02,otherfurniture,0,364.0,4
218,scene0599_02,chair,1,173.0,3
218,scene0599_02,chair,2,165.0,3
218,scene0599_02,chair,3,194.0,3
218,scene0599_02,chair,4,,3
218,scene0599_02,chair,5,183.0,3
218,scene0599_02,chair,6,162.0,4
218,scene0599_02,chair,9,167.0,3
218,scene0599_02,chair,10,175.0,3
218,scene0599_02,window,7,683.0,2
218,scene0599_02,window,12,689.0,4
218,scene0599_02,table,8,631.0,3
218,scene0599_02,door,11,359.0,3
219,scene0606_00,door,0,523.0,4
219,scene0606_00,chair,1,302.0,3
219,scene0606_00,chair,7,295.0,3
219,scene0606_00,chair,8,311.0,3
219,scene0606_00,chair,12,256.0,3
219,scene0606_00,chair,13,277.0,3
219,scene0606_00,chair,14,297.0,3
219,scene0606_00,picture,2,,4
219,scene0606_00,window,3,1111.0,4
219,scene0606_00,cabinet,4,,3
219,scene0606_00,cabinet,6,,3
219,scene0606_00,counter,5,353.0,4
219,scene0606_00,table,9,977.0,4
219,scene0606_00,table,11,1003.0,3
219,scene0606_00,refrigerator,10,753.0,4
220,scene0606_01,chair,0,299.0,3
220,scene0606_01,chair,2,306.0,3
220,scene0606_01,chair,3,329.0,3
220,scene0606_01,chair,4,315.0,3
220,scene0606_01,chair,11,,2
220,scene0606_01,chair,12,,3
220,scene0606_01,cabinet,1,251.0,3
220,scene0606_01,table,5,1023.0,3
220,scene0606_01,door,6,568.0,3
220,scene0606_01,picture,7,,4
220,scene0606_01,otherfurniture,8,,4
220,scene0606_01,counter,9,401.0,3
220,scene0606_01,window,10,1190.0,4
221,scene0606_02,chair,0,261.0,3
221,scene0606_02,chair,1,258.0,3
221,scene0606_02,chair,2,277.0,3
221,scene0606_02,chair,3,285.0,3
221,scene0606_02,chair,11,,3
221,scene0606_02,chair,12,,3
221,scene0606_02,table,4,915.0,3
221,scene0606_02,table,5,920.0,4
221,scene0606_02,window,6,1075.0,4
221,scene0606_02,cabinet,7,187.0,4
221,scene0606_02,picture,8,,4
221,scene0606_02,door,9,504.0,4
221,scene0606_02,counter,10,357.0,4
222,scene0607_00,counter,0,226.0,4
222,scene0607_00,refrigerator,1,,4
222,scene0607_00,cabinet,2,116.0,4
222,scene0607_00,cabinet,12,,4
222,scene0607_00,table,3,585.0,2
222,scene0607_00,chair,4,178.0,2
222,scene0607_00,chair,5,189.0,2
222,scene0607_00,chair,6,161.0,3
222,scene0607_00,chair,7,174.0,1
222,scene0607_00,chair,8,155.0,1
222,scene0607_00,chair,9,183.0,2
222,scene0607_00,sink,10,,4
222,scene0607_00,sink,11,501.0,4
223,scene0607_01,chair,0,180.0,1
223,scene0607_01,chair,6,,1
223,scene0607_01,chair,7,172.0,2
223,scene0607_01,chair,8,,4
223,scene0607_01,table,1,586.0,2
223,scene0607_01,cabinet,2,144.0,3
223,scene0607_01,cabinet,9,134.0,4
223,scene0607_01,refrigerator,3,411.0,3
223,scene0607_01,sink,4,,4
223,scene0607_01,sink,5,,4
223,scene0607_01,counter,10,195.0,4
224,scene0608_00,table,0,819.0,4
224,scene0608_00,table,2,828.0,4
224,scene0608_00,table,13,,3
224,scene0608_00,otherfurniture,1,,4
224,scene0608_00,otherfurniture,3,491.0,4
224,scene0608_00,otherfurniture,4,488.0,3
224,scene0608_00,otherfurniture,5,518.0,4
224,scene0608_00,otherfurniture,6,,3
224,scene0608_00,door,7,,4
224,scene0608_00,picture,8,,4
224,scene0608_00,picture,11,,2
224,scene0608_00,picture,12,,2
224,scene0608_00,picture,17,,2
224,scene0608_00,picture,18,,2
224,scene0608_00,picture,19,,2
224,scene0608_00,picture,20,,2
224,scene0608_00,picture,21,,3
224,scene0608_00,picture,22,,3
224,scene0608_00,picture,23,,2
224,scene0608_00,picture,24,,2
224,scene0608_00,picture,25,,2
224,scene0608_00,curtain,9,334.0,4
224,scene0608_00,window,10,918.0,4
224,scene0608_00,sofa,14,763.0,4
224,scene0608_00,chair,15,265.0,3
224,scene0608_00,chair,16,261.0,3
224,scene0608_00,chair,26,241.0,3
225,scene0608_01,table,0,795.0,4
225,scene0608_01,table,8,792.0,3
225,scene0608_01,table,9,784.0,4
225,scene0608_01,sofa,1,764.0,3
225,scene0608_01,chair,2,215.0,3
225,scene0608_01,chair,3,256.0,3
225,scene0608_01,chair,4,226.0,3
225,scene0608_01,curtain,5,336.0,4
225,scene0608_01,picture,6,,3
225,scene0608_01,picture,13,,3
225,scene0608_01,picture,14,,3
225,scene0608_01,picture,15,,3
225,scene0608_01,picture,16,,3
225,scene0608_01,picture,17,,3
225,scene0608_01,picture,18,,3
225,scene0608_01,picture,19,,3
225,scene0608_01,picture,20,,3
225,scene0608_01,picture,21,,4
225,scene0608_01,otherfurniture,7,,4
225,scene0608_01,otherfurniture,10,,4
225,scene0608_01,otherfurniture,12,,4
225,scene0608_01,otherfurniture,22,,3
225,scene0608_01,window,11,921.0,4
225,scene0608_01,door,23,,4
226,scene0608_02,sofa,0,906.0,4
226,scene0608_02,window,1,,4
226,scene0608_02,chair,2,277.0,3
226,scene0608_02,chair,3,256.0,3
226,scene0608_02,chair,4,276.0,3
226,scene0608_02,table,5,983.0,4
226,scene0608_02,table,10,1009.0,4
226,scene0608_02,table,11,,3
226,scene0608_02,otherfurniture,6,,4
226,scene0608_02,otherfurniture,7,637.0,4
226,scene0608_02,otherfurniture,12,,3
226,scene0608_02,otherfurniture,13,,4
226,scene0608_02,picture,8,678.0,4
226,scene0608_02,picture,9,,2
226,scene0608_02,picture,14,681.0,4
226,scene0608_02,picture,18,,2
226,scene0608_02,picture,19,,3
226,scene0608_02,picture,20,,2
226,scene0608_02,picture,21,,2
226,scene0608_02,picture,22,,3
226,scene0608_02,picture,23,,2
226,scene0608_02,picture,24,,2
226,scene0608_02,picture,25,,2
226,scene0608_02,picture,26,,2
226,scene0608_02,picture,27,,2
226,scene0608_02,door,15,519.0,4
226,scene0608_02,door,16,558.0,3
226,scene0608_02,door,17,514.0,4
226,scene0608_02,cabinet,28,,4
226,scene0608_02,counter,29,,4
227,scene0609_00,chair,0,167.0,2
227,scene0609_00,chair,1,169.0,2
227,scene0609_00,chair,2,151.0,2
227,scene0609_00,chair,7,139.0,3
227,scene0609_00,chair,8,,4
227,scene0609_00,chair,9,145.0,2
227,scene0609_00,chair,10,161.0,2
227,scene0609_00,table,3,520.0,2
227,scene0609_00,table,4,538.0,3
227,scene0609_00,table,5,524.0,2
227,scene0609_00,otherfurniture,6,333.0,4
228,scene0609_01,chair,0,174.0,2
228,scene0609_01,chair,1,163.0,2
228,scene0609_01,chair,2,151.0,2
228,scene0609_01,chair,3,184.0,2
228,scene0609_01,chair,4,172.0,2
228,scene0609_01,chair,5,160.0,2
228,scene0609_01,chair,10,158.0,3
228,scene0609_01,table,6,,3
228,scene0609_01,table,7,589.0,3
228,scene0609_01,table,8,587.0,2
228,scene0609_01,table,11,,4
228,scene0609_01,otherfurniture,9,351.0,4
229,scene0609_02,chair,0,144.0,3
229,scene0609_02,chair,1,160.0,2
229,scene0609_02,chair,2,150.0,2
229,scene0609_02,chair,3,164.0,2
229,scene0609_02,chair,4,165.0,2
229,scene0609_02,chair,5,166.0,3
229,scene0609_02,chair,6,173.0,3
229,scene0609_02,chair,7,146.0,3
229,scene0609_02,chair,8,148.0,3
229,scene0609_02,chair,9,157.0,3
229,scene0609_02,chair,16,161.0,3
229,scene0609_02,chair,17,158.0,3
229,scene0609_02,table,10,549.0,3
229,scene0609_02,table,11,552.0,2
229,scene0609_02,table,12,568.0,2
229,scene0609_02,table,13,570.0,3
229,scene0609_02,table,14,,3
229,scene0609_02,otherfurniture,15,348.0,4
230,scene0609_03,chair,0,117.0,3
230,scene0609_03,chair,1,125.0,3
230,scene0609_03,chair,2,135.0,2
230,scene0609_03,chair,3,120.0,1
230,scene0609_03,chair,4,130.0,2
230,scene0609_03,chair,5,124.0,1
230,scene0609_03,table,6,435.0,2
230,scene0609_03,table,7,,2
230,scene0609_03,table,8,429.0,2
230,scene0609_03,otherfurniture,9,269.0,4
231,scene0616_00,otherfurniture,0,,4
231,scene0616_00,otherfurniture,1,410.0,4
231,scene0616_00,otherfurniture,14,,4
231,scene0616_00,window,2,751.0,4
231,scene0616_00,table,3,687.0,3
231,scene0616_00,table,4,661.0,3
231,scene0616_00,chair,5,187.0,3
231,scene0616_00,chair,6,205.0,3
231,scene0616_00,chair,7,210.0,3
231,scene0616_00,chair,8,,3
231,scene0616_00,chair,9,,3
231,scene0616_00,chair,10,216.0,3
231,scene0616_00,chair,11,198.0,3
231,scene0616_00,door,12,,4
231,scene0616_00,door,13,,4
231,scene0616_00,door,17,,4
231,scene0616_00,picture,15,,4
231,scene0616_00,picture,16,459.0,4
231,scene0616_00,picture,18,,4
231,scene0616_00,picture,19,449.0,4
232,scene0616_01,window,0,809.0,4
232,scene0616_01,table,1,737.0,3
232,scene0616_01,table,2,722.0,3
232,scene0616_01,chair,3,204.0,3
232,scene0616_01,chair,4,230.0,3
232,scene0616_01,chair,5,234.0,3
232,scene0616_01,chair,6,203.0,3
232,scene0616_01,chair,7,,3
232,scene0616_01,chair,12,232.0,3
232,scene0616_01,chair,13,227.0,3
232,scene0616_01,otherfurniture,8,,4
232,scene0616_01,otherfurniture,9,,4
232,scene0616_01,otherfurniture,17,,3
232,scene0616_01,door,10,406.0,4
232,scene0616_01,door,11,385.0,4
232,scene0616_01,picture,14,,4
232,scene0616_01,picture,15,,4
232,scene0616_01,picture,16,474.0,4
233,scene0618_00,chair,0,219.0,4
233,scene0618_00,chair,1,220.0,4
233,scene0618_00,chair,2,242.0,4
233,scene0618_00,chair,3,228.0,4
233,scene0618_00,chair,4,233.0,4
233,scene0618_00,chair,5,248.0,4
233,scene0618_00,chair,6,241.0,4
233,scene0618_00,chair,12,212.0,4
233,scene0618_00,chair,15,,4
233,scene0618_00,chair,18,226.0,4
233,scene0618_00,table,7,790.0,3
233,scene0618_00,table,9,810.0,4
233,scene0618_00,table,11,,4
233,scene0618_00,table,14,827.0,4
233,scene0618_00,table,16,,4
233,scene0618_00,table,17,805.0,4
233,scene0618_00,otherfurniture,8,504.0,3
233,scene0618_00,otherfurniture,10,487.0,4
233,scene0618_00,window,13,,4
234,scene0621_00,table,0,,3
234,scene0621_00,table,1,,3
234,scene0621_00,table,2,,2
234,scene0621_00,table,3,,3
234,scene0621_00,table,4,,3
234,scene0621_00,chair,5,381.0,4
234,scene0621_00,chair,6,389.0,4
234,scene0621_00,chair,7,,4
234,scene0621_00,chair,8,369.0,4
234,scene0621_00,chair,9,339.0,4
234,scene0621_00,chair,10,327.0,4
234,scene0621_00,chair,12,387.0,3
234,scene0621_00,chair,13,396.0,3
234,scene0621_00,chair,14,358.0,3
234,scene0621_00,chair,15,338.0,4
234,scene0621_00,chair,16,397.0,2
234,scene0621_00,chair,17,357.0,2
234,scene0621_00,chair,18,362.0,2
234,scene0621_00,chair,19,374.0,2
234,scene0621_00,chair,20,356.0,3
234,scene0621_00,chair,21,364.0,2
234,scene0621_00,chair,22,388.0,3
234,scene0621_00,chair,23,386.0,4
234,scene0621_00,chair,24,350.0,4
234,scene0621_00,chair,25,368.0,4
234,scene0621_00,chair,26,346.0,3
234,scene0621_00,chair,27,360.0,3
234,scene0621_00,chair,28,372.0,4
234,scene0621_00,chair,29,337.0,3
234,scene0621_00,chair,30,353.0,2
234,scene0621_00,chair,31,391.0,3
234,scene0621_00,chair,32,399.0,3
234,scene0621_00,door,11,669.0,4
235,scene0629_00,door,0,350.0,2
235,scene0629_00,door,1,335.0,4
235,scene0629_00,door,5,350.0,2
235,scene0629_00,door,8,335.0,4
235,scene0629_00,bed,2,62.0,4
235,scene0629_00,cabinet,3,,3
235,scene0629_00,cabinet,7,123.0,2
235,scene0629_00,table,4,639.0,4
235,scene0629_00,picture,6,,3
235,scene0629_00,picture,9,,4
235,scene0629_00,picture,10,,4
235,scene0629_00,picture,13,,4
235,scene0629_00,chair,11,190.0,4
235,scene0629_00,chair,12,193.0,4
236,scene0629_01,bed,0,71.0,4
236,scene0629_01,door,1,366.0,4
236,scene0629_01,door,2,,2
236,scene0629_01,door,8,353.0,2
236,scene0629_01,door,11,366.0,4
236,scene0629_01,table,3,664.0,4
236,scene0629_01,desk,4,,4
236,scene0629_01,chair,5,187.0,4
236,scene0629_01,cabinet,6,160.0,3
236,scene0629_01,cabinet,9,149.0,2
236,scene0629_01,picture,7,,3
236,scene0629_01,picture,10,,4
236,scene0629_01,picture,12,,4
236,scene0629_01,picture,13,,4
236,scene0629_01,picture,14,,4
237,scene0629_02,bed,0,86.0,4
237,scene0629_02,door,1,414.0,3
237,scene0629_02,door,2,390.0,4
237,scene0629_02,door,7,395.0,3
237,scene0629_02,door,10,419.0,4
237,scene0629_02,table,3,735.0,4
237,scene0629_02,desk,4,,4
237,scene0629_02,chair,5,226.0,4
237,scene0629_02,cabinet,6,,3
237,scene0629_02,cabinet,9,148.0,2
237,scene0629_02,picture,8,,3
237,scene0629_02,picture,11,,4
237,scene0629_02,picture,12,,4
237,scene0629_02,picture,13,,4
238,scene0633_00,picture,0,,4
238,scene0633_00,picture,1,,4
238,scene0633_00,picture,2,,4
238,scene0633_00,picture,9,,4
238,scene0633_00,picture,12,,4
238,scene0633_00,picture,13,,4
238,scene0633_00,picture,14,,4
238,scene0633_00,curtain,3,,4
238,scene0633_00,curtain,10,240.0,4
238,scene0633_00,window,4,,4
238,scene0633_00,table,5,612.0,4
238,scene0633_00,otherfurniture,6,382.0,3
238,scene0633_00,otherfurniture,7,392.0,3
238,scene0633_00,otherfurniture,11,,3
238,scene0633_00,chair,8,169.0,3
239,scene0633_01,chair,0,238.0,3
239,scene0633_01,otherfurniture,1,470.0,3
239,scene0633_01,otherfurniture,2,488.0,3
239,scene0633_01,otherfurniture,14,461.0,3
239,scene0633_01,picture,3,,4
239,scene0633_01,picture,4,,4
239,scene0633_01,picture,5,,4
239,scene0633_01,picture,6,,4
239,scene0633_01,picture,7,,4
239,scene0633_01,picture,8,,4
239,scene0633_01,picture,9,,4
239,scene0633_01,curtain,10,303.0,4
239,scene0633_01,curtain,11,306.0,4
239,scene0633_01,window,12,,4
239,scene0633_01,table,13,739.0,4
240,scene0643_00,desk,0,441.0,3
240,scene0643_00,desk,11,438.0,3
240,scene0643_00,desk,14,445.0,3
240,scene0643_00,desk,16,443.0,3
240,scene0643_00,chair,1,232.0,3
240,scene0643_00,chair,2,243.0,3
240,scene0643_00,chair,3,283.0,3
240,scene0643_00,chair,4,241.0,3
240,scene0643_00,chair,5,,3
240,scene0643_00,refrigerator,6,656.0,3
240,scene0643_00,table,7,,3
240,scene0643_00,door,8,484.0,2
240,scene0643_00,door,10,,2
240,scene0643_00,window,9,,4
240,scene0643_00,otherfurniture,12,552.0,4
240,scene0643_00,otherfurniture,13,560.0,4
240,scene0643_00,bookshelf,15,161.0,4
241,scene0644_00,chair,0,337.0,3
241,scene0644_00,chair,1,375.0,3
241,scene0644_00,chair,2,,3
241,scene0644_00,chair,3,382.0,3
241,scene0644_00,chair,4,355.0,4
241,scene0644_00,chair,5,378.0,3
241,scene0644_00,chair,6,331.0,3
241,scene0644_00,chair,15,393.0,3
241,scene0644_00,chair,16,351.0,3
241,scene0644_00,chair,17,399.0,3
241,scene0644_00,chair,18,391.0,3
241,scene0644_00,chair,19,367.0,3
241,scene0644_00,cabinet,7,283.0,4
241,scene0644_00,cabinet,20,308.0,4
241,scene0644_00,window,8,1364.0,4
241,scene0644_00,table,9,1252.0,3
241,scene0644_00,table,10,1234.0,3
241,scene0644_00,otherfurniture,11,752.0,4
241,scene0644_00,otherfurniture,12,,3
241,scene0644_00,otherfurniture,13,765.0,3
241,scene0644_00,door,14,645.0,4
242,scene0645_00,door,0,,3
242,scene0645_00,door,1,480.0,4
242,scene0645_00,door,18,538.0,3
242,scene0645_00,door,27,,2
242,scene0645_00,otherfurniture,2,543.0,4
242,scene0645_00,otherfurniture,12,543.0,4
242,scene0645_00,otherfurniture,22,569.0,4
242,scene0645_00,otherfurniture,23,,4
242,scene0645_00,otherfurniture,29,,4
242,scene0645_00,desk,3,432.0,4
242,scene0645_00,curtain,4,385.0,3
242,scene0645_00,curtain,19,379.0,4
242,scene0645_00,curtain,20,,4
242,scene0645_00,bathtub,5,,4
242,scene0645_00,table,6,910.0,3
242,scene0645_00,table,13,947.0,4
242,scene0645_00,bed,7,98.0,3
242,scene0645_00,bed,8,77.0,3
242,scene0645_00,chair,9,281.0,3
242,scene0645_00,chair,10,285.0,3
242,scene0645_00,chair,11,254.0,3
242,scene0645_00,toilet,14,968.0,3
242,scene0645_00,cabinet,15,203.0,3
242,scene0645_00,cabinet,17,207.0,3
242,scene0645_00,sofa,16,855.0,3
242,scene0645_00,window,21,,4
242,scene0645_00,window,24,1072.0,3
242,scene0645_00,picture,25,,4
242,scene0645_00,picture,26,659.0,4
242,scene0645_00,sink,28,,3
242,scene0645_00,showercurtain,30,736.0,3
243,scene0645_01,sofa,0,841.0,4
243,scene0645_01,chair,1,270.0,4
243,scene0645_01,chair,2,276.0,3
243,scene0645_01,chair,18,285.0,3
243,scene0645_01,bed,3,66.0,3
